,website,address,unit_number,bed,bath,amenity,price,sqft
54,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCQAE,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,681
55,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPXR,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,681
56,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit O-204,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,674
57,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit O-304,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,674
58,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit P-214,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,674
59,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPKE,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,690
60,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPTM,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1649,690
61,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPUY,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,691
62,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCMLR,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,691
63,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCMCC,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,691
64,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCQKY,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,674
65,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPWP,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1559,674
66,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPYU,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1629,674
67,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCQQG,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1599,784
68,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCLZZ,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1599,784
69,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCQER,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1799,784
70,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit P-312,1 bed,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1635,674
71,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPLH,2 beds,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",1989,986
72,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPCZ,2 beds,1 bath,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2099,986
73,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPQD,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2019,1025
74,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPTR,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2019,1025
75,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCMYW,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2049,1008
76,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit O-305,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2069,1011
77,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit O-303,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2105,1011
78,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit O-105,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2089,1006
79,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCPQU,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2089,1009
80,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCMWH,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2089,1071
81,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCMQW,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2089,1071
82,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCMWQ,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2199,1071
83,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit O-307,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2095,1033
84,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCQCY,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2099,1038
85,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCMLJ,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2099,1038
86,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCQMM,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2257,1038
87,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCMTK,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2109,1087
88,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit P-301,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2159,1243
89,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit P-115,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2259,1243
90,https://www.apartments.com/strata-denver-co/9hrk8x7/,"16505 Green Valley Ranch Blvd, Denver, CO 80239",Unit AUCQEA,2 beds,2 baths,"{'Highlights': ['Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']}",2209,1086
